"PlotID","lon","lat","hii","age_yr","elem_m"
415,-155.53,19.21,10,8000,798.7060546875
416,-155.89,19.58,22.2973899841309,710,1033.45776367188
417,-155.83,19.44,13,1125,1193.71533203125
418,-155.5,19.24,10,20500,822.438049316406
419,-155.75,20.18,18,190000,516.465393066406
420,-155.02,19.46,18,575,438.743438720703
421,-155.63,19.1,10,4000,794.913208007812
422,-155.12,19.59,17,1125,469.769348144531
423,-155.86,19.47,16.1472015380859,2250,984.084289550781
424,-155.22,19.48,20.922664642334,8000,1083.61328125
425,-155.15,19.44,19.0107192993164,1033.5,810.728942871094
426,-155.95,19.7,31.1401691436768,2250,865.174255371094
427,-155.22,19.61,7,8000,928.487365722656
428,-155.68,19.11,10,2250,1038.48364257812
429,-155.85,19.42,13.3740148544312,4000,850.503112792969
430,-155.05,19.54,24,575,295.917602539062
431,-155.26,19.58,11,475,1250.10888671875
432,-155.23,19.41,13.9250659942627,1033.5,1160.94396972656
433,-155.27,19.7,11,4000,1116.8125
434,-154.96,19.44,22,1125,397.36181640625
435,-155.35,19.98,10,37500,959.091613769531
436,-155.14,19.76,20.1945686340332,182000,416.246612548828
437,-157.79,21.37,42,6e+05,217.654327392578
438,-158.03,21.6,28,2400000,301.335632324219
439,-156.3,20.89,38,545000,334.595886230469
440,-158.01,21.43,52.0882415771484,NA,120.262565612793
441,-155.07,19.72,42,1125,8.71602439880371
442,-156.88,20.82,22.5930576324463,1380000,896.478698730469
443,-155.87,19.11,11,475,221.601135253906
444,-155.2,19.95,13.6640853881836,182000,NA
445,-155.46,19.27,14,20500,NA
446,-155.45,20.04,16.8137683868408,182000,NA
447,-155.12,19.77,32.587085723877,182000,NA
448,-155.38,20.02,10,37500,NA
449,-155.46,19.99,10,182000,NA
450,-155.83,19.64,8,2250,1749.55969238281
451,-154.96,19.4,22,300,186.419799804688
452,-156.31,20.69,18,9000,2127.47729492188
453,-155.83,19.8,16.1842288970947,2250,796.826293945312
454,-159.7,22.02,22.0462074279785,4750000,390.989349365234
455,-155.39,19.35,13.5918893814087,1125,874.465576171875
456,-158.01,21.55,37.6428489685059,2400000,379.284637451172
457,-158.09,21.39,47.2995567321777,3010000,566.257690429688
458,-155.43,19.33,12.2775344848633,1125,927.57763671875
459,-156.64,20.91,34,1650000,528.693115234375
460,-159.38,22.06,38.6109733581543,2e+06,100.895462036133
461,-157.84,21.48,41.5739440917969,NA,1.02843248844147
462,-159.54,22.21,32.8722991943359,NA,40.315242767334
463,-155.23,19.38,17,300,1039.99987792969
464,-158.23,21.5,36.7341918945312,NA,3.20760035514832
465,-155.5,19.14,14,2250,NA
466,-156.62,20.87,28.0709533691406,1650000,NA
467,-155.59,19.02,10,4000,49.9099311828613
468,-157.96,21.43,50.1791801452637,2400000,119.382476806641
469,-155.68,19.62,6,158,2009.1962890625
470,-155.08,19.64,23.7068214416504,1125,208.744964599609
471,-155.11,19.69,34.1054229736328,1125,163.620513916016
472,-155.85,19.23,13,2250,877.546691894531
473,-155.8,19.09,14,1125,557.058349609375
474,-155.01,19.45,18,1033.5,445.066558837891
475,-155.41,19.66,6,2250,1876.35412597656
476,-155.83,19.55,13.7516078948975,2250,1350.81188964844
477,-154.86,19.52,18,227,69.2968063354492
478,-155.63,19.23,7.85002660751343,475,1877.771484375
479,-155.34,19.55,8.22800731658936,475,NA
480,-159.48,22.03,18,2e+06,344.115539550781
481,-155.45,19.38,6,1125,1541.64392089844
482,-155.81,19.77,12,2250,1089.63037109375
483,-155.32,19.5,9.05122089385986,8000,1580.3896484375
484,-155.11,19.49,24,1033.5,572.958251953125
485,-155.26,19.38,17,575,1079.43884277344
486,-155.68,20.12,18,380000,1106.01708984375
487,-155.31,19.47,7,475,1424.7099609375
488,-155.92,19.65,16.0968036651611,20500,936.926330566406
489,-155.91,19.74,12,4000,1259.74548339844
490,-155.39,19.68,10,82,1788.19262695312
491,-155.81,19.72,8.70813274383545,2250,1399.82397460938
492,-155.05,19.49,18,1033.5,407.977508544922
493,-155.52,19.33,6,1125,1952.64465332031
494,-155.25,19.32,10,2250,790.95068359375
